"","team","team_name","year","total","home","away","week","weekly_attendance"
"8043","Seattle","Seahawks",2014,1107297,547298,559999,2,67916
"8044","Seattle","Seahawks",2014,1107297,547298,559999,3,68447
"8045","Seattle","Seahawks",2014,1107297,547298,559999,4,NA
"8046","Seattle","Seahawks",2014,1107297,547298,559999,5,79522
"8047","Seattle","Seahawks",2014,1107297,547298,559999,6,68432
"8048","Seattle","Seahawks",2014,1107297,547298,559999,7,57855
"8049","Seattle","Seahawks",2014,1107297,547298,559999,8,74042
"8050","Seattle","Seahawks",2014,1107297,547298,559999,9,68337
"8051","Seattle","Seahawks",2014,1107297,547298,559999,10,68352
"8052","Seattle","Seahawks",2014,1107297,547298,559999,11,76463
"8053","Seattle","Seahawks",2014,1107297,547298,559999,12,68327
"8054","Seattle","Seahawks",2014,1107297,547298,559999,13,70799
"8055","Seattle","Seahawks",2014,1107297,547298,559999,14,69596
"8056","Seattle","Seahawks",2014,1107297,547298,559999,15,68526
"8057","Seattle","Seahawks",2014,1107297,547298,559999,16,63806
"8058","Seattle","Seahawks",2014,1107297,547298,559999,17,68453
"8059","St. Louis","Rams",2014,999412,456146,543266,1,55919
"8060","St. Louis","Rams",2014,999412,456146,543266,2,59923
"8061","St. Louis","Rams",2014,999412,456146,543266,3,58739
"8062","St. Louis","Rams",2014,999412,456146,543266,4,NA
"8063","St. Louis","Rams",2014,999412,456146,543266,5,69596
"8064","St. Louis","Rams",2014,999412,456146,543266,6,56851
"8065","St. Louis","Rams",2014,999412,456146,543266,7,57855
"8066","St. Louis","Rams",2014,999412,456146,543266,8,75972
"8067","St. Louis","Rams",2014,999412,456146,543266,9,70799
"8068","St. Louis","Rams",2014,999412,456146,543266,10,61363
"8069","St. Louis","Rams",2014,999412,456146,543266,11,59401
"8070","St. Louis","Rams",2014,999412,456146,543266,12,66040
"8071","St. Louis","Rams",2014,999412,456146,543266,13,55650
"8072","St. Louis","Rams",2014,999412,456146,543266,14,71120
"8073","St. Louis","Rams",2014,999412,456146,543266,15,55880
"8074","St. Louis","Rams",2014,999412,456146,543266,16,55851
"8075","St. Louis","Rams",2014,999412,456146,543266,17,68453
"8076","Tampa Bay","Buccaneers",2014,1023818,477273,546545,1,62442
"8077","Tampa Bay","Buccaneers",2014,1023818,477273,546545,2,59923
"8078","Tampa Bay","Buccaneers",2014,1023818,477273,546545,3,70318
"8079","Tampa Bay","Buccaneers",2014,1023818,477273,546545,4,62910
"8080","Tampa Bay","Buccaneers",2014,1023818,477273,546545,5,73004
"8081","Tampa Bay","Buccaneers",2014,1023818,477273,546545,6,60041
"8082","Tampa Bay","Buccaneers",2014,1023818,477273,546545,7,NA
"8083","Tampa Bay","Buccaneers",2014,1023818,477273,546545,8,56577
"8084","Tampa Bay","Buccaneers",2014,1023818,477273,546545,9,67431
"8085","Tampa Bay","Buccaneers",2014,1023818,477273,546545,10,57751
"8086","Tampa Bay","Buccaneers",2014,1023818,477273,546545,11,77442
"8087","Tampa Bay","Buccaneers",2014,1023818,477273,546545,12,61109
"8088","Tampa Bay","Buccaneers",2014,1023818,477273,546545,13,56340
"8089","Tampa Bay","Buccaneers",2014,1023818,477273,546545,14,61489
"8090","Tampa Bay","Buccaneers",2014,1023818,477273,546545,15,72842
"8091","Tampa Bay","Buccaneers",2014,1023818,477273,546545,16,64247
"8092","Tampa Bay","Buccaneers",2014,1023818,477273,546545,17,59952
"8093","Tennessee","Titans",2014,1096866,553144,543722,1,73569
"8094","Tennessee","Titans",2014,1096866,553144,543722,2,69143
"8095","Tennessee","Titans",2014,1096866,553144,543722,3,56743
"8096","Tennessee","Titans",2014,1096866,553144,543722,4,64757
"8097","Tennessee","Titans",2014,1096866,553144,543722,5,69143
"8098","Tennessee","Titans",2014,1096866,553144,543722,6,69143
"8099","Tennessee","Titans",2014,1096866,553144,543722,7,75227
"8100","Tennessee","Titans",2014,1096866,553144,543722,8,69143
"8101","Tennessee","Titans",2014,1096866,553144,543722,9,NA
"8102","Tennessee","Titans",2014,1096866,553144,543722,10,70914
"8103","Tennessee","Titans",2014,1096866,553144,543722,11,69143
"8104","Tennessee","Titans",2014,1096866,553144,543722,12,69596
"8105","Tennessee","Titans",2014,1096866,553144,543722,13,71714
"8106","Tennessee","Titans",2014,1096866,553144,543722,14,69143
"8107","Tennessee","Titans",2014,1096866,553144,543722,15,69143
"8108","Tennessee","Titans",2014,1096866,553144,543722,16,61202
"8109","Tennessee","Titans",2014,1096866,553144,543722,17,69143
"8110","Washington","Redskins",2014,1179306,623715,555591,1,71770
"8111","Washington","Redskins",2014,1179306,623715,555591,2,80037
"8112","Washington","Redskins",2014,1179306,623715,555591,3,69596
"8113","Washington","Redskins",2014,1179306,623715,555591,4,80573
"8114","Washington","Redskins",2014,1179306,623715,555591,5,79522
"8115","Washington","Redskins",2014,1179306,623715,555591,6,61139
"8116","Washington","Redskins",2014,1179306,623715,555591,7,75227
"8117","Washington","Redskins",2014,1179306,623715,555591,8,87055
"8118","Washington","Redskins",2014,1179306,623715,555591,9,52252
"8119","Washington","Redskins",2014,1179306,623715,555591,10,NA
"8120","Washington","Redskins",2014,1179306,623715,555591,11,77442
"8121","Washington","Redskins",2014,1179306,623715,555591,12,70799
"8122","Washington","Redskins",2014,1179306,623715,555591,13,65352
"8123","Washington","Redskins",2014,1179306,623715,555591,14,71120
"8124","Washington","Redskins",2014,1179306,623715,555591,15,77628
"8125","Washington","Redskins",2014,1179306,623715,555591,16,78897
"8126","Washington","Redskins",2014,1179306,623715,555591,17,80897
"8127","Arizona","Cardinals",2015,1028446,513487,514959,1,62903
"8128","Arizona","Cardinals",2015,1028446,513487,514959,2,62351
"8129","Arizona","Cardinals",2015,1028446,513487,514959,3,63663
"8130","Arizona","Cardinals",2015,1028446,513487,514959,4,63146
"8131","Arizona","Cardinals",2015,1028446,513487,514959,5,60816
"8132","Arizona","Cardinals",2015,1028446,513487,514959,6,63846
"8133","Arizona","Cardinals",2015,1028446,513487,514959,7,64722
"8134","Arizona","Cardinals",2015,1028446,513487,514959,8,67431
"8135","Arizona","Cardinals",2015,1028446,513487,514959,9,NA
"8136","Arizona","Cardinals",2015,1028446,513487,514959,10,69005
"8137","Arizona","Cardinals",2015,1028446,513487,514959,11,64745
"8138","Arizona","Cardinals",2015,1028446,513487,514959,12,70799
"8139","Arizona","Cardinals",2015,1028446,513487,514959,13,51115
"8140","Arizona","Cardinals",2015,1028446,513487,514959,14,64784
"8141","Arizona","Cardinals",2015,1028446,513487,514959,15,69596
"8142","Arizona","Cardinals",2015,1028446,513487,514959,16,64878
"8143","Arizona","Cardinals",2015,1028446,513487,514959,17,64646
"8144","Atlanta","Falcons",2015,1134671,562845,571826,1,70516
"8145","Atlanta","Falcons",2015,1134671,562845,571826,2,77678
"8146","Atlanta","Falcons",2015,1134671,562845,571826,3,90345
"8147","Atlanta","Falcons",2015,1134671,562845,571826,4,69904
"8148","Atlanta","Falcons",2015,1134671,562845,571826,5,70178
"8149","Atlanta","Falcons",2015,1134671,562845,571826,6,73018
"8150","Atlanta","Falcons",2015,1134671,562845,571826,7,63329
"8151","Atlanta","Falcons",2015,1134671,562845,571826,8,70524
"8152","Atlanta","Falcons",2015,1134671,562845,571826,9,70799
"8153","Atlanta","Falcons",2015,1134671,562845,571826,10,NA
"8154","Atlanta","Falcons",2015,1134671,562845,571826,11,70433
"8155","Atlanta","Falcons",2015,1134671,562845,571826,12,70610
"8156","Atlanta","Falcons",2015,1134671,562845,571826,13,58221
"8157","Atlanta","Falcons",2015,1134671,562845,571826,14,74420
"8158","Atlanta","Falcons",2015,1134671,562845,571826,15,64016
"8159","Atlanta","Falcons",2015,1134671,562845,571826,16,70981
"8160","Atlanta","Falcons",2015,1134671,562845,571826,17,69699
"8161","Baltimore","Ravens",2015,1083919,568018,515901,1,76798
"8162","Baltimore","Ravens",2015,1083919,568018,515901,2,53500
"8163","Baltimore","Ravens",2015,1083919,568018,515901,3,70970
"8164","Baltimore","Ravens",2015,1083919,568018,515901,4,63929
"8165","Baltimore","Ravens",2015,1083919,568018,515901,5,71046
"8166","Baltimore","Ravens",2015,1083919,568018,515901,6,70799
"8167","Baltimore","Ravens",2015,1083919,568018,515901,7,64722
"8168","Baltimore","Ravens",2015,1083919,568018,515901,8,70829
"8169","Baltimore","Ravens",2015,1083919,568018,515901,9,NA
"8170","Baltimore","Ravens",2015,1083919,568018,515901,10,70837
"8171","Baltimore","Ravens",2015,1083919,568018,515901,11,71105
"8172","Baltimore","Ravens",2015,1083919,568018,515901,12,64380
"8173","Baltimore","Ravens",2015,1083919,568018,515901,13,64519
"8174","Baltimore","Ravens",2015,1083919,568018,515901,14,71179
"8175","Baltimore","Ravens",2015,1083919,568018,515901,15,70791
"8176","Baltimore","Ravens",2015,1083919,568018,515901,16,71261
"8177","Baltimore","Ravens",2015,1083919,568018,515901,17,57254
"8178","Buffalo","Bills",2015,1140809,559047,581762,1,70319
"8179","Buffalo","Bills",2015,1140809,559047,581762,2,70858
"8180","Buffalo","Bills",2015,1140809,559047,581762,3,64869
"8181","Buffalo","Bills",2015,1140809,559047,581762,4,70677
"8182","Buffalo","Bills",2015,1140809,559047,581762,5,65670
"8183","Buffalo","Bills",2015,1140809,559047,581762,6,69593
"8184","Buffalo","Bills",2015,1140809,559047,581762,7,84021
"8185","Buffalo","Bills",2015,1140809,559047,581762,8,NA
"8186","Buffalo","Bills",2015,1140809,559047,581762,9,70214
"8187","Buffalo","Bills",2015,1140809,559047,581762,10,78160
"8188","Buffalo","Bills",2015,1140809,559047,581762,11,66829
"8189","Buffalo","Bills",2015,1140809,559047,581762,12,72493
"8190","Buffalo","Bills",2015,1140809,559047,581762,13,68544
"8191","Buffalo","Bills",2015,1140809,559047,581762,14,69596
"8192","Buffalo","Bills",2015,1140809,559047,581762,15,80124
"8193","Buffalo","Bills",2015,1140809,559047,581762,16,70172
"8194","Buffalo","Bills",2015,1140809,559047,581762,17,68670
"8195","Carolina","Panthers",2015,1157689,592454,565235,1,60733
"8196","Carolina","Panthers",2015,1157689,592454,565235,2,73254
"8197","Carolina","Panthers",2015,1157689,592454,565235,3,73402
"8198","Carolina","Panthers",2015,1157689,592454,565235,4,57468
"8199","Carolina","Panthers",2015,1157689,592454,565235,5,NA
"8200","Carolina","Panthers",2015,1157689,592454,565235,6,69020
"8201","Carolina","Panthers",2015,1157689,592454,565235,7,74194
"8202","Carolina","Panthers",2015,1157689,592454,565235,8,74136
"8203","Carolina","Panthers",2015,1157689,592454,565235,9,74461
"8204","Carolina","Panthers",2015,1157689,592454,565235,10,63591
"8205","Carolina","Panthers",2015,1157689,592454,565235,11,74418
"8206","Carolina","Panthers",2015,1157689,592454,565235,12,90909
"8207","Carolina","Panthers",2015,1157689,592454,565235,13,73097
"8208","Carolina","Panthers",2015,1157689,592454,565235,14,74420
"8209","Carolina","Panthers",2015,1157689,592454,565235,15,79436
"8210","Carolina","Panthers",2015,1157689,592454,565235,16,70981
"8211","Carolina","Panthers",2015,1157689,592454,565235,17,74169
"8212","Chicago","Bears",2015,1020065,496287,523778,1,62442
"8213","Chicago","Bears",2015,1020065,496287,523778,2,62351
"8214","Chicago","Bears",2015,1020065,496287,523778,3,69002
"8215","Chicago","Bears",2015,1020065,496287,523778,4,62409
"8216","Chicago","Bears",2015,1020065,496287,523778,5,75799
"8217","Chicago","Bears",2015,1020065,496287,523778,6,57648
"8218","Chicago","Bears",2015,1020065,496287,523778,7,NA
"8219","Chicago","Bears",2015,1020065,496287,523778,8,62311
"8220","Chicago","Bears",2015,1020065,496287,523778,9,68033
"8221","Chicago","Bears",2015,1020065,496287,523778,10,58653
"8222","Chicago","Bears",2015,1020065,496287,523778,11,62483
"8223","Chicago","Bears",2015,1020065,496287,523778,12,78488
"8224","Chicago","Bears",2015,1020065,496287,523778,13,62088
"8225","Chicago","Bears",2015,1020065,496287,523778,14,61026
"8226","Chicago","Bears",2015,1020065,496287,523778,15,52421
"8227","Chicago","Bears",2015,1020065,496287,523778,16,63734
"8228","Chicago","Bears",2015,1020065,496287,523778,17,61177
"8229","Cincinnati","Bengals",2015,1028118,491118,537000,1,54500
"8230","Cincinnati","Bengals",2015,1028118,491118,537000,2,57579
"8231","Cincinnati","Bengals",2015,1028118,491118,537000,3,70970
"8232","Cincinnati","Bengals",2015,1028118,491118,537000,4,57498
"8233","Cincinnati","Bengals",2015,1028118,491118,537000,5,65004
"8234","Cincinnati","Bengals",2015,1028118,491118,537000,6,69593
"8235","Cincinnati","Bengals",2015,1028118,491118,537000,7,NA
"8236","Cincinnati","Bengals",2015,1028118,491118,537000,8,64750
"8237","Cincinnati","Bengals",2015,1028118,491118,537000,9,65816
"8238","Cincinnati","Bengals",2015,1028118,491118,537000,10,61381
"8239","Cincinnati","Bengals",2015,1028118,491118,537000,11,64745
"8240","Cincinnati","Bengals",2015,1028118,491118,537000,12,61022
"8241","Cincinnati","Bengals",2015,1028118,491118,537000,13,64775
"8242","Cincinnati","Bengals",2015,1028118,491118,537000,14,65564
"8243","Cincinnati","Bengals",2015,1028118,491118,537000,15,70799
"8244","Cincinnati","Bengals",2015,1028118,491118,537000,16,76868
"8245","Cincinnati","Bengals",2015,1028118,491118,537000,17,57254
"8246","Cleveland","Browns",2015,1062262,529488,532774,1,78160
"8247","Cleveland","Browns",2015,1062262,529488,532774,2,67431
"8248","Cleveland","Browns",2015,1062262,529488,532774,3,67431
"8249","Cleveland","Browns",2015,1062262,529488,532774,4,63710
"8250","Cleveland","Browns",2015,1062262,529488,532774,5,71046
"8251","Cleveland","Browns",2015,1062262,529488,532774,6,67431
"8252","Cleveland","Browns",2015,1062262,529488,532774,7,51523
"8253","Cleveland","Browns",2015,1062262,529488,532774,8,67431
"8254","Cleveland","Browns",2015,1062262,529488,532774,9,65816
"8255","Cleveland","Browns",2015,1062262,529488,532774,10,64402
"8256","Cleveland","Browns",2015,1062262,529488,532774,11,NA
"8257","Cleveland","Browns",2015,1062262,529488,532774,12,64380
"8258","Cleveland","Browns",2015,1062262,529488,532774,13,64775
"8259","Cleveland","Browns",2015,1062262,529488,532774,14,63916
"8260","Cleveland","Browns",2015,1062262,529488,532774,15,69002
"8261","Cleveland","Browns",2015,1062262,529488,532774,16,69115
"8262","Cleveland","Browns",2015,1062262,529488,532774,17,66693
"8263","Dallas","Cowboys",2015,1312509,731672,580837,1,93579
"8264","Dallas","Cowboys",2015,1312509,731672,580837,2,69296
"8265","Dallas","Cowboys",2015,1312509,731672,580837,3,90345
"8266","Dallas","Cowboys",2015,1312509,731672,580837,4,73009
"8267","Dallas","Cowboys",2015,1312509,731672,580837,5,93054
"8268","Dallas","Cowboys",2015,1312509,731672,580837,6,NA
"8269","Dallas","Cowboys",2015,1312509,731672,580837,7,80319
"8270","Dallas","Cowboys",2015,1312509,731672,580837,8,91486
"8271","Dallas","Cowboys",2015,1312509,731672,580837,9,91827
"8272","Dallas","Cowboys",2015,1312509,731672,580837,10,64113
"8273","Dallas","Cowboys",2015,1312509,731672,580837,11,65115
"8274","Dallas","Cowboys",2015,1312509,731672,580837,12,90909
"8275","Dallas","Cowboys",2015,1312509,731672,580837,13,80444
"8276","Dallas","Cowboys",2015,1312509,731672,580837,14,78369
"8277","Dallas","Cowboys",2015,1312509,731672,580837,15,90345
"8278","Dallas","Cowboys",2015,1312509,731672,580837,16,70172
"8279","Dallas","Cowboys",2015,1312509,731672,580837,17,90127
"8280","Denver","Broncos",2015,1141878,615381,526497,1,76798
"8281","Denver","Broncos",2015,1141878,615381,526497,2,76404
"8282","Denver","Broncos",2015,1141878,615381,526497,3,62920
"8283","Denver","Broncos",2015,1141878,615381,526497,4,77029
"8284","Denver","Broncos",2015,1141878,615381,526497,5,54500
"8285","Denver","Broncos",2015,1141878,615381,526497,6,67431
"8286","Denver","Broncos",2015,1141878,615381,526497,7,NA
"8287","Denver","Broncos",2015,1141878,615381,526497,8,77075
"8288","Denver","Broncos",2015,1141878,615381,526497,9,66894
"8289","Denver","Broncos",2015,1141878,615381,526497,10,76973
"8290","Denver","Broncos",2015,1141878,615381,526497,11,62483
"8291","Denver","Broncos",2015,1141878,615381,526497,12,76970
"8292","Denver","Broncos",2015,1141878,615381,526497,13,68631
"8293","Denver","Broncos",2015,1141878,615381,526497,14,76824
"8294","Denver","Broncos",2015,1141878,615381,526497,15,67234
"8295","Denver","Broncos",2015,1141878,615381,526497,16,76868
"8296","Denver","Broncos",2015,1141878,615381,526497,17,76844
"8297","Detroit","Lions",2015,1025745,490782,534963,1,66093
"8298","Detroit","Lions",2015,1025745,490782,534963,2,52319
"8299","Detroit","Lions",2015,1025745,490782,534963,3,62920
"8300","Detroit","Lions",2015,1025745,490782,534963,4,69005
"8301","Detroit","Lions",2015,1025745,490782,534963,5,60816
"8302","Detroit","Lions",2015,1025745,490782,534963,6,57648
"8303","Detroit","Lions",2015,1025745,490782,534963,7,60231
"8304","Detroit","Lions",2015,1025745,490782,534963,8,83624
"8305","Detroit","Lions",2015,1025745,490782,534963,9,NA
"8306","Detroit","Lions",2015,1025745,490782,534963,10,78526
"8307","Detroit","Lions",2015,1025745,490782,534963,11,60202
"8308","Detroit","Lions",2015,1025745,490782,534963,12,64445
"8309","Detroit","Lions",2015,1025745,490782,534963,13,63207
"8310","Detroit","Lions",2015,1025745,490782,534963,14,51202
"8311","Detroit","Lions",2015,1025745,490782,534963,15,73017
"8312","Detroit","Lions",2015,1025745,490782,534963,16,61313
"8313","Detroit","Lions",2015,1025745,490782,534963,17,61177
"8314","Green Bay","Packers",2015,1147786,627308,520478,1,62442
"8315","Green Bay","Packers",2015,1147786,627308,520478,2,78433
"8316","Green Bay","Packers",2015,1147786,627308,520478,3,78214
"8317","Green Bay","Packers",2015,1147786,627308,520478,4,70799
"8318","Green Bay","Packers",2015,1147786,627308,520478,5,78432
